feature_set,method,metric,params,k,resolution,seed,rows,cluster_count,largest_cluster_share,noise_share,ari_all,ami_all,v_measure_all,ari_excluding_other,ami_excluding_other,v_measure_excluding_other,ari_single_clear,ami_single_clear,v_measure_single_clear,pairwise_f1_all,pairwise_precision_all,pairwise_recall_all,balanced_score,n_clusters,error
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=75;resolution=1.5;seed=7,75.0,1.5,7.0,5509.0,16.0,0.14176801597386096,0.0,0.20762574705686293,0.3363665026527842,0.3450125504305422,0.20762574705686293,0.3363665026527842,0.3450125504305422,0.20762574705686293,0.3363665026527842,0.3450125504305422,0.2780155396983266,0.2619558954481169,0.29617291559094117,0.2714172701949166,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=20;resolution=1.0;seed=1,20.0,1.0,1.0,5509.0,14.0,0.18751134507170086,0.0,0.20199081888744297,0.33538897128833023,0.3432764215168352,0.20199081888744297,0.33538897128833023,0.3432764215168352,0.20199081888744297,0.33538897128833023,0.3432764215168352,0.28859975002654603,0.23320344234864185,0.37851380537557394,0.27121409530841695,,
dense_bge_pca,leiden,cosine,k=15;resolution=1.0;seed=7,15.0,1.0,7.0,5509.0,15.0,0.19422762751860592,0.0,0.20688321859489292,0.3307830753780599,0.33924418368965376,0.20688321859489292,0.3307830753780599,0.33924418368965376,0.20688321859489292,0.3307830753780599,0.33924418368965376,0.28987064044828986,0.23824212746184364,0.3700662369316699,0.27100675466615126,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=75;resolution=1.5;seed=1,75.0,1.5,1.0,5509.0,18.0,0.13087674714104194,0.0,0.20368146760148667,0.3382836707521262,0.3480099755958999,0.20368146760148667,0.3382836707521262,0.3480099755958999,0.20368146760148667,0.3382836707521262,0.3480099755958999,0.2716287090094397,0.2584018435319774,0.28628271824967194,0.27008941013173415,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=15;resolution=1.0;seed=1,15.0,1.0,1.0,5509.0,14.0,0.20802323470684334,0.0,0.20425967415347335,0.33079363102300696,0.3386897882882651,0.20425967415347335,0.33079363102300696,0.3386897882882651,0.20425967415347335,0.33079363102300696,0.3386897882882651,0.28930960769565733,0.23405579200327584,0.3787127567629591,0.26997099706184113,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=20;resolution=1.2;seed=1,20.0,1.2,1.0,5509.0,23.0,0.13995280450172445,0.0,0.19417292697802355,0.3460302645885998,0.3582943080956172,0.19417292697802355,0.3460302645885998,0.3582943080956172,0.19417292697802355,0.3460302645885998,0.3582943080956172,0.2639538312481571,0.25591067083767816,0.2725189836637777,0.2698222742846627,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=10;resolution=0.8;seed=42,10.0,0.8,42.0,5509.0,16.0,0.21564712288981666,0.0,0.199511664383389,0.33324456169635464,0.34227270665713694,0.199511664383389,0.33324456169635464,0.34227270665713694,0.199511664383389,0.33324456169635464,0.34227270665713694,0.2866324997109938,0.2306228381504715,0.37857395346943457,0.2693970882607707,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=10;resolution=1.0;seed=1,10.0,1.0,1.0,5509.0,15.0,0.17643855509166817,0.0,0.21198621414152907,0.3210066281655516,0.32949302043650136,0.21198621414152907,0.3210066281655516,0.32949302043650136,0.21198621414152907,0.3210066281655516,0.32949302043650136,0.2917387882352671,0.24862202209457857,0.3529480894189324,0.2685182026317478,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=1.2;seed=7,10.0,1.2,7.0,5509.0,29.0,0.10891268832819023,0.0,0.2032916118712063,0.33614890458146385,0.3513970869650078,0.2032916118712063,0.33614890458146385,0.3513970869650078,0.2032916118712063,0.33614890458146385,0.3513970869650078,0.26119426491103825,0.2895817093008061,0.23787553231063066,0.26830538920111424,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=10;resolution=0.8;seed=7,10.0,0.8,7.0,5509.0,15.0,0.18751134507170086,0.0,0.19968850245804276,0.33213482275134487,0.3406145434442885,0.19968850245804276,0.33213482275134487,0.3406145434442885,0.19968850245804276,0.33213482275134487,0.3406145434442885,0.28367489937505214,0.23003172093403276,0.36994594074394865,0.26822213102376435,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=75;resolution=1.2;seed=42,75.0,1.2,42.0,5509.0,13.0,0.19604283899074243,0.0,0.2027992073146767,0.3282202165133534,0.33561101406632526,0.2027992073146767,0.3282202165133534,0.33561101406632526,0.2027992073146767,0.3282202165133534,0.33561101406632526,0.2890910637443422,0.23191276109978198,0.3836902428687495,0.2682047717625235,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=1.2;seed=42,10.0,1.2,42.0,5509.0,27.0,0.10782356144490833,0.0,0.20943388140561464,0.32916491269583475,0.34356431653741587,0.20943388140561464,0.32916491269583475,0.34356431653741587,0.20943388140561464,0.32916491269583475,0.34356431653741587,0.26720792057154635,0.2949694159354544,0.2442225442458632,0.2679958102095146,,
dense_bge_pca,leiden,cosine,k=20;resolution=1.0;seed=7,20.0,1.0,7.0,5509.0,13.0,0.1902341622799056,0.0,0.2078460882697733,0.3227113974545444,0.33013480027463915,0.2078460882697733,0.3227113974545444,0.33013480027463915,0.2078460882697733,0.3227113974545444,0.33013480027463915,0.29274162861153635,0.23759798049589045,0.38121769353343216,0.26797813176280794,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=50;resolution=1.2;seed=7,50.0,1.2,7.0,5509.0,13.0,0.20039934652387004,0.0,0.20831220133046086,0.3217089242077765,0.3291175945526347,0.20831220133046086,0.3217089242077765,0.3291175945526347,0.20831220133046086,0.3217089242077765,0.3291175945526347,0.29363942807118243,0.24092748871274255,0.37587654279860755,0.26784272949308874,,
dense_bge_pca,leiden,cosine,k=75;resolution=1.5;seed=7,75.0,1.5,7.0,5509.0,14.0,0.15120711562897077,0.0,0.2202577147436026,0.3096168777244906,0.3176050262639398,0.2202577147436026,0.3096168777244906,0.3176050262639398,0.2202577147436026,0.3096168777244906,0.3176050262639398,0.2994632885336721,0.26475932392315654,0.3446374735579726,0.2672946042406983,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=20;resolution=1.0;seed=42,20.0,1.0,42.0,5509.0,14.0,0.19204937375204212,0.0,0.2052359267788861,0.3228418789562716,0.330859954123002,0.2052359267788861,0.3228418789562716,0.330859954123002,0.2052359267788861,0.3228418789562716,0.330859954123002,0.29214233883424695,0.23875677141988147,0.37627722163924837,0.26728261012252,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=1.2;seed=1,10.0,1.2,1.0,5509.0,27.0,0.12742784534398258,0.0,0.19858642680188493,0.33673063215593463,0.3510312488199841,0.19858642680188493,0.33673063215593463,0.3510312488199841,0.19858642680188493,0.33673063215593463,0.3510312488199841,0.2599078503543049,0.27612104962968204,0.2454930570592579,0.26666143674760945,,
dense_bge_pca,leiden,cosine,k=15;resolution=1.0;seed=42,15.0,1.0,42.0,5509.0,15.0,0.1887819931021964,0.0,0.20187204449473786,0.3261601921977392,0.3347213185615066,0.20187204449473786,0.3261601921977392,0.3347213185615066,0.20187204449473786,0.3261601921977392,0.3347213185615066,0.2855495192939687,0.23294246901964452,0.3688493947251047,0.2665838852871396,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=20;resolution=1.2;seed=42,20.0,1.2,42.0,5509.0,23.0,0.14812125612633872,0.0,0.19009660662212002,0.3424622833730491,0.3548588854716936,0.19009660662212002,0.3424622833730491,0.3548588854716936,0.19009660662212002,0.3424622833730491,0.3548588854716936,0.26076521664158586,0.24852282855588098,0.2742762333597985,0.2663892033574864,,
dense_bge_pca,leiden,cosine,k=50;resolution=1.2;seed=7,50.0,1.2,7.0,5509.0,13.0,0.20384824832092938,0.0,0.20656270628748147,0.3197874856813574,0.32721840799015445,0.20656270628748147,0.3197874856813574,0.32721840799015445,0.20656270628748147,0.3197874856813574,0.32721840799015445,0.29149385920316806,0.2392245165395006,0.37299035964858707,0.2660296828606882,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=50;resolution=1.5;seed=7,50.0,1.5,7.0,5509.0,19.0,0.1423125794155019,0.0,0.19427965664706234,0.3395637319389711,0.34972219616222483,0.19427965664706234,0.3395637319389711,0.34972219616222483,0.19427965664706234,0.3395637319389711,0.34972219616222483,0.25999703272467783,0.25580941327343915,0.26432403721408837,0.2656265989674047,,
dense_bge_pca,leiden,cosine,k=20;resolution=1.0;seed=1,20.0,1.0,1.0,5509.0,13.0,0.2100199673261935,0.0,0.1977632867859607,0.3263495867353426,0.33379677198081986,0.1977632867859607,0.3263495867353426,0.33379677198081986,0.1977632867859607,0.3263495867353426,0.33379677198081986,0.2847953677332008,0.22445641885676654,0.3895023994462674,0.26500716992470186,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=50;resolution=1.2;seed=42,50.0,1.2,42.0,5509.0,14.0,0.1840624432746415,0.0,0.2099789486829441,0.3148011185689007,0.3228395648186523,0.2099789486829441,0.3148011185689007,0.3228395648186523,0.2099789486829441,0.3148011185689007,0.3228395648186523,0.2911235513822624,0.2463948062903475,0.355693618564848,0.2648885097997789,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=20;resolution=1.0;seed=1,20.0,1.0,1.0,5509.0,13.0,0.19967326193501542,0.0,0.20022544132247072,0.3228188589477904,0.33025272971781827,0.20022544132247072,0.3228188589477904,0.33025272971781827,0.20022544132247072,0.3228188589477904,0.33025272971781827,0.2864765668423081,0.2301128917748675,0.3794086239411622,0.26448989998421546,,
dense_bge_pca,leiden,cosine,k=30;resolution=1.0;seed=7,30.0,1.0,7.0,5509.0,11.0,0.19785805046287894,0.0,0.20648206316907808,0.3146146311132681,0.32095589616613895,0.20648206316907808,0.3146146311132681,0.32095589616613895,0.20648206316907808,0.3146146311132681,0.32095589616613895,0.29555837783030137,0.2360578294391955,0.3951627977561985,0.2642181947809721,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=30;resolution=1.2;seed=42,30.0,1.2,42.0,5509.0,21.0,0.14848429842076602,0.0,0.18146290361535466,0.3455191962174887,0.35683345132018623,0.18146290361535466,0.3455191962174887,0.35683345132018623,0.18146290361535466,0.3455191962174887,0.35683345132018623,0.25538958533095835,0.23442094500636512,0.2804779645144753,0.26382899022434236,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=15;resolution=1.0;seed=7,15.0,1.0,7.0,5509.0,14.0,0.1953167544018878,0.0,0.1972352411421513,0.32108477204964236,0.3291814902735974,0.1972352411421513,0.32108477204964236,0.3291814902735974,0.1972352411421513,0.32108477204964236,0.3291814902735974,0.28202740585707975,0.22718531038495662,0.3717725920867317,0.2620883804923892,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=30;resolution=1.0;seed=7,30.0,1.0,7.0,5509.0,13.0,0.2121982210927573,0.0,0.19402781209806963,0.3214741520557164,0.3290045068162666,0.19402781209806963,0.3214741520557164,0.3290045068162666,0.19402781209806963,0.3214741520557164,0.3290045068162666,0.2836429572817074,0.22268971856298167,0.3905387973712507,0.2614828922009723,,
dense_bge_pca,leiden,cosine,k=10;resolution=0.8;seed=42,10.0,0.8,42.0,5509.0,15.0,0.18968959883826467,0.0,0.19738952922708142,0.31870488947684045,0.3273516138967152,0.19738952922708142,0.31870488947684045,0.3273516138967152,0.19738952922708142,0.31870488947684045,0.3273516138967152,0.2805236977094694,0.22931913363509454,0.36116894581674636,0.2609004796795652,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=10;resolution=0.8;seed=1,10.0,0.8,1.0,5509.0,16.0,0.22871664548919948,0.0,0.18548538676481127,0.32810383223411915,0.33731153550504056,0.18548538676481127,0.32810383223411915,0.33731153550504056,0.18548538676481127,0.32810383223411915,0.33731153550504056,0.2754922316461614,0.21491256036017822,0.3836300947748888,0.26069271268175964,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=75;resolution=1.2;seed=7,75.0,1.2,7.0,5509.0,14.0,0.1639135959339263,0.0,0.19811128422481206,0.3160691773101341,0.3240900872603321,0.19811128422481206,0.3160691773101341,0.3240900872603321,0.19811128422481206,0.3160691773101341,0.3240900872603321,0.2798354223366733,0.23801837129002582,0.33947769246002,0.2596368270118881,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=15;resolution=1.2;seed=1,15.0,1.2,1.0,5509.0,24.0,0.1566527500453803,0.0,0.18084297132774801,0.3371453033535985,0.35012785939920793,0.18084297132774801,0.3371453033535985,0.35012785939920793,0.18084297132774801,0.3371453033535985,0.35012785939920793,0.2519779038624189,0.24045874691234506,0.2646562397632571,0.2596094976913299,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=50;resolution=1.2;seed=1,50.0,1.2,1.0,5509.0,12.0,0.19803957161009259,0.0,0.20228449947898433,0.31013614778491666,0.31707493882647775,0.20228449947898433,0.31013614778491666,0.31707493882647775,0.20228449947898433,0.31013614778491666,0.31707493882647775,0.2874498452810264,0.23500962400270353,0.37001534239071093,0.2594712831635033,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=50;resolution=1.2;seed=42,50.0,1.2,42.0,5509.0,13.0,0.1866037393356326,0.0,0.20079930364825105,0.3072813938095054,0.31489690290558336,0.20079930364825105,0.3072813938095054,0.31489690290558336,0.20079930364825105,0.3072813938095054,0.31489690290558336,0.2866706691079374,0.23631160072293309,0.36430590025040116,0.2577544294043597,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=10;resolution=0.8;seed=7,10.0,0.8,7.0,5509.0,15.0,0.21945906698130332,0.0,0.18717978824367812,0.31828052487484537,0.3269935915404519,0.18717978824367812,0.31828052487484537,0.3269935915404519,0.18717978824367812,0.31828052487484537,0.3269935915404519,0.27584240850265157,0.21840531611693642,0.37426920065959324,0.25672692103371586,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=30;resolution=1.0;seed=42,30.0,1.0,42.0,5509.0,13.0,0.2392448720275912,0.0,0.1827754121317364,0.3179640666623702,0.325586274392819,0.1827754121317364,0.3179640666623702,0.325586274392819,0.1827754121317364,0.3179640666623702,0.325586274392819,0.27451251644784463,0.21040922370988202,0.39478895421897237,0.25472450885976866,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=0.8;seed=7,10.0,0.8,7.0,5509.0,18.0,0.19259393719368306,0.0,0.19211908924514937,0.3082257166614332,0.31881580047779207,0.19211908924514937,0.3082257166614332,0.31881580047779207,0.19211908924514937,0.3082257166614332,0.31881580047779207,0.27831775467083897,0.23102801568780773,0.34994993827880216,0.2546483711594473,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=0.8;seed=1,10.0,0.8,1.0,5509.0,18.0,0.17589399165002723,0.0,0.18923802371127038,0.3106013124436833,0.3212768418220523,0.18923802371127038,0.3106013124436833,0.3212768418220523,0.18923802371127038,0.3106013124436833,0.3212768418220523,0.27611139350887276,0.22446157080531412,0.35863532303227824,0.25443315875940536,,
dense_bge_pca,leiden,cosine,k=30;resolution=1.0;seed=42,30.0,1.0,42.0,5509.0,12.0,0.204574332909784,0.0,0.19667260190427993,0.30385474060613765,0.310894751776334,0.19667260190427993,0.30385474060613765,0.310894751776334,0.19667260190427993,0.30385474060613765,0.310894751776334,0.28461591272768244,0.2297050701876919,0.37402675757357035,0.25441959918213153,,
dense_bge_pca,leiden,cosine,k=10;resolution=0.8;seed=7,10.0,0.8,7.0,5509.0,14.0,0.22109275730622618,0.0,0.18303235253782696,0.3173264532273122,0.3254916953543572,0.18303235253782696,0.3173264532273122,0.3254916953543572,0.18303235253782696,0.3173264532273122,0.3254916953543572,0.27137107256150816,0.21236771698180304,0.3757747537166895,0.2540221347577014,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=20;resolution=0.8;seed=7,20.0,0.8,7.0,5509.0,17.0,0.24051552005808677,0.0,0.17789951428581943,0.3159842188244435,0.32642402952352806,0.17789951428581943,0.3159842188244435,0.32642402952352806,0.17789951428581943,0.3159842188244435,0.32642402952352806,0.27883061052052077,0.20456744023126935,0.4377420960777891,0.2539388275356207,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=75;resolution=1.2;seed=7,75.0,1.2,7.0,5509.0,12.0,0.20330368487928843,0.0,0.19134157951432307,0.30656829970597776,0.313644767966735,0.19134157951432307,0.30656829970597776,0.313644767966735,0.19134157951432307,0.30656829970597776,0.313644767966735,0.2805652648565901,0.22172030534023088,0.3819302171068582,0.25324037875849426,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=10;resolution=0.8;seed=1,10.0,0.8,1.0,5509.0,14.0,0.22671991286984933,0.0,0.1814247326737201,0.3167464360398863,0.3249181233753327,0.1814247326737201,0.3167464360398863,0.3249181233753327,0.1814247326737201,0.3167464360398863,0.3249181233753327,0.270477266884467,0.21204529533041028,0.37336235247523286,0.2531016912308199,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=15;resolution=0.8;seed=7,15.0,0.8,7.0,5509.0,18.0,0.25013614086041025,0.0,0.17206755317832864,0.32168452199169245,0.33237954331079383,0.17206755317832864,0.32168452199169245,0.33237954331079383,0.17206755317832864,0.32168452199169245,0.33237954331079383,0.2659718123702401,0.20272556281518234,0.38657550066347973,0.25224641865358355,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=75;resolution=1.2;seed=1,75.0,1.2,1.0,5509.0,15.0,0.18242875294971864,0.0,0.1734914476293903,0.325827182315209,0.33436570658652687,0.1734914476293903,0.325827182315209,0.33436570658652687,0.1734914476293903,0.325827182315209,0.33436570658652687,0.25519279494616764,0.21252135609839018,0.3193049471344523,0.25184285638772413,,
dense_bge_pca,leiden,cosine,k=50;resolution=1.2;seed=1,50.0,1.2,1.0,5509.0,12.0,0.19949174078780177,0.0,0.19434457021076984,0.3009837795372467,0.3080554040535107,0.19434457021076984,0.3009837795372467,0.3080554040535107,0.19434457021076984,0.3009837795372467,0.3080554040535107,0.2802984355720717,0.22684261651172602,0.3667155254259873,0.2515736650984723,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=20;resolution=1.0;seed=1,20.0,1.0,1.0,5509.0,21.0,0.16736249773098566,0.0,0.1766160119695423,0.3204854698279427,0.3325057662362443,0.1766160119695423,0.3204854698279427,0.3325057662362443,0.1766160119695423,0.3204854698279427,0.3325057662362443,0.25522750113447645,0.22306967124607538,0.298218876137493,0.2512538393424076,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=15;resolution=0.8;seed=42,15.0,0.8,42.0,5509.0,14.0,0.22962425122526775,0.0,0.1780773661169875,0.3150428796678971,0.3233424734103704,0.1780773661169875,0.3150428796678971,0.3233424734103704,0.1780773661169875,0.3150428796678971,0.3233424734103704,0.2692457138564477,0.20708656554054525,0.3847247900831524,0.25111654689255786,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=50;resolution=1.2;seed=1,50.0,1.2,1.0,5509.0,16.0,0.17516790706117263,0.0,0.1702685606880171,0.32647902724690053,0.3355891001430519,0.1702685606880171,0.32647902724690053,0.3355891001430519,0.1702685606880171,0.32647902724690053,0.3355891001430519,0.25209870186082783,0.21122111592147683,0.3125951959254756,0.2506933890637138,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=10;resolution=0.8;seed=42,10.0,0.8,42.0,5509.0,14.0,0.23724813940824105,0.0,0.17521839368636055,0.31445110428587913,0.32270068914960975,0.17521839368636055,0.31445110428587913,0.32270068914960975,0.17521839368636055,0.31445110428587913,0.32270068914960975,0.2674611387576942,0.2055034198340442,0.38290369087211035,0.24962313900202526,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=75;resolution=1.2;seed=1,75.0,1.2,1.0,5509.0,11.0,0.20330368487928843,0.0,0.192536040529447,0.2962180524978744,0.30279997505224493,0.192536040529447,0.2962180524978744,0.30279997505224493,0.192536040529447,0.2962180524978744,0.30279997505224493,0.28298345380056866,0.22225256297172677,0.3893830286138363,0.24930110718158394,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=30;resolution=1.0;seed=1,30.0,1.0,1.0,5509.0,11.0,0.2385187874387366,0.0,0.175457536622996,0.3121340549804407,0.3187034906219058,0.175457536622996,0.3121340549804407,0.3187034906219058,0.175457536622996,0.3121340549804407,0.3187034906219058,0.2720209237165175,0.20132729500317958,0.41922758743219457,0.2491441293817669,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=1.0;seed=42,10.0,1.0,42.0,5509.0,23.0,0.15647122889816664,0.0,0.17635009895369735,0.31498499335968805,0.3279943676114262,0.17635009895369735,0.31498499335968805,0.3279943676114262,0.17635009895369735,0.31498499335968805,0.3279943676114262,0.2489097291015293,0.22809989195787436,0.27389776304612157,0.24768256608120923,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=75;resolution=1.2;seed=42,75.0,1.2,42.0,5509.0,12.0,0.19931021964058812,0.0,0.1908638611570352,0.29400893849557846,0.30118936312428973,0.1908638611570352,0.29400893849557846,0.30118936312428973,0.1908638611570352,0.29400893849557846,0.30118936312428973,0.27794123282330435,0.22411616197408682,0.365792020846404,0.24694653339195957,,
dense_bge_pca,leiden,cosine,k=75;resolution=1.2;seed=1,75.0,1.2,1.0,5509.0,11.0,0.20257760029043384,0.0,0.19026015702788934,0.29401934639573957,0.3005490654165132,0.19026015702788934,0.29401934639573957,0.3005490654165132,0.19026015702788934,0.29401934639573957,0.3005490654165132,0.27931307158082924,0.2222208241654239,0.3758839456409288,0.24688179705780885,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=20;resolution=1.0;seed=7,20.0,1.0,7.0,5509.0,18.0,0.19477219096024687,0.0,0.16817480922919004,0.31874971451197753,0.3291286322519737,0.16817480922919004,0.31874971451197753,0.3291286322519737,0.16817480922919004,0.31874971451197753,0.3291286322519737,0.25192487608809144,0.21160820347104775,0.3112201179642924,0.2468695189517642,,
dense_bge_pca,leiden,cosine,k=15;resolution=0.8;seed=1,15.0,0.8,1.0,5509.0,12.0,0.22490470139771285,0.0,0.17573337972945344,0.30600119624419436,0.31325322457058175,0.17573337972945344,0.30600119624419436,0.31325322457058175,0.17573337972945344,0.30600119624419436,0.31325322457058175,0.2693926634871717,0.20269010327866555,0.4015310928631048,0.2461120920077547,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=30;resolution=1.0;seed=1,30.0,1.0,1.0,5509.0,17.0,0.19223089489925577,0.0,0.16135953098357014,0.3242671110564083,0.3340573960193831,0.16135953098357014,0.3242671110564083,0.3340573960193831,0.16135953098357014,0.3242671110564083,0.3340573960193831,0.24588354020792594,0.2019778809047758,0.3141794041822358,0.2459523385527837,,
dense_bge_pca,leiden,cosine,k=50;resolution=1.2;seed=42,50.0,1.2,42.0,5509.0,12.0,0.20602650208749318,0.0,0.18820465091234062,0.2943804351636102,0.3015601910647319,0.18820465091234062,0.2943804351636102,0.3015601910647319,0.18820465091234062,0.2943804351636102,0.3015601910647319,0.275719306564762,0.22121111753891462,0.3658734521119384,0.2458713913855596,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=0.8;seed=42,10.0,0.8,42.0,5509.0,18.0,0.18896351424941005,0.0,0.18187247510943164,0.2981702422862894,0.30913933866009835,0.18187247510943164,0.2981702422862894,0.30913933866009835,0.18187247510943164,0.2981702422862894,0.30913933866009835,0.2694801658574284,0.21553111260550456,0.3594542624640731,0.24537665882659765,,
dense_bge_pca,leiden,cosine,k=75;resolution=1.2;seed=42,75.0,1.2,42.0,5509.0,12.0,0.19912869849337447,0.0,0.19047431899003317,0.29026271490260075,0.29746914424272236,0.19047431899003317,0.29026271490260075,0.29746914424272236,0.19047431899003317,0.29026271490260075,0.29746914424272236,0.2774583369456943,0.2246294145520573,0.3627772133110508,0.24505379212734954,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=15;resolution=1.0;seed=1,15.0,1.0,1.0,5509.0,21.0,0.1588310038119441,0.0,0.1634514700754585,0.32050429818649506,0.33246569055029374,0.1634514700754585,0.32050429818649506,0.33246569055029374,0.1634514700754585,0.32050429818649506,0.33246569055029374,0.24224788420469828,0.21152483469550407,0.2834122661395843,0.24470230013844962,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=15;resolution=0.8;seed=7,15.0,0.8,7.0,5509.0,13.0,0.24251225267743692,0.0,0.16666305962826317,0.3111125158156747,0.3189712019978658,0.16666305962826317,0.3111125158156747,0.3189712019978658,0.16666305962826317,0.3111125158156747,0.3189712019978658,0.2616138379912451,0.19554444223093886,0.3951119032152395,0.24428698914932936,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=75;resolution=1.2;seed=1,75.0,1.2,1.0,5509.0,11.0,0.20874931929569795,0.0,0.1854941451833331,0.2923303123751426,0.29892773132771133,0.1854941451833331,0.2923303123751426,0.29892773132771133,0.1854941451833331,0.2923303123751426,0.29892773132771133,0.2749293811205972,0.21598208438668254,0.3781316336407364,0.24383211508607572,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=15;resolution=0.8;seed=1,15.0,0.8,1.0,5509.0,12.0,0.22254492648393537,0.0,0.1664625320781584,0.30977381730812015,0.31694838608331477,0.1664625320781584,0.30977381730812015,0.31694838608331477,0.1664625320781584,0.30977381730812015,0.31694838608331477,0.26118305051166973,0.19473207472393023,0.39647865297881124,0.2433672297082342,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=10;resolution=1.0;seed=7,10.0,1.0,7.0,5509.0,24.0,0.1657288074060628,0.0,0.16122497262721275,0.3202084617518876,0.33364768748498885,0.16122497262721275,0.3202084617518876,0.33364768748498885,0.16122497262721275,0.3202084617518876,0.33364768748498885,0.2362312367644786,0.2182487695510764,0.2574430952764314,0.2430673533626843,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=30;resolution=1.0;seed=42,30.0,1.0,42.0,5509.0,16.0,0.22399709566164458,0.0,0.15905080730395024,0.31825708694271193,0.32766330422447276,0.15905080730395024,0.31825708694271193,0.32766330422447276,0.15905080730395024,0.31825708694271193,0.32766330422447276,0.24850246720735408,0.19523101426583067,0.3417549918291128,0.24298297907731647,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=75;resolution=1.2;seed=42,75.0,1.2,42.0,5509.0,12.0,0.20148847340715192,0.0,0.18667475888365767,0.28839576417069385,0.29563590126985534,0.18667475888365767,0.28839576417069385,0.29563590126985534,0.18667475888365767,0.28839576417069385,0.29563590126985534,0.2736318791915702,0.22034852056162837,0.36090336884846935,0.24231693165501395,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=30;resolution=1.0;seed=7,30.0,1.0,7.0,5509.0,15.0,0.2583045924850245,0.0,0.16459005222630765,0.30772381028732104,0.3168502562567921,0.16459005222630765,0.30772381028732104,0.3168502562567921,0.16459005222630765,0.30772381028732104,0.3168502562567921,0.25993723897432125,0.19427553421342164,0.392643980656373,0.24212178958441877,,
